date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-11-01,15:32:37,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-01,15:33:04,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-01,15:47:26,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-02,23:57:52,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-02,23:58:17,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-02,23:58:39,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-02,23:58:48,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:05:03,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:05:03,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:08:47,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:08:47,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:13:19,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:13:19,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:18:21,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:18:21,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:21:54,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:21:54,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:29:00,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:29:00,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:34:24,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:34:24,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:37:00,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:37:00,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
2025-11-03,01:39:19,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAUUSD,demo,222.110.106.209
