date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-11-03,01:00:46,12848.54,8314.50,-4534.04,-4534.04,61.86,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:00:46,12848.54,8312.26,-4536.28,-4536.28,61.87,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:01:55,12848.54,8430.34,-4418.20,-4418.20,61.33,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:02:58,12848.54,8454.60,-4393.94,-4393.94,61.21,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:04:25,12848.54,8567.93,-4280.61,-4280.61,60.69,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:05:28,12848.54,8557.05,-4291.49,-4291.49,60.74,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:07:04,12848.54,8454.65,-4393.89,-4393.89,61.21,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:08:02,12848.54,8457.21,-4391.33,-4391.33,61.20,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:09:38,12848.54,8548.74,-4299.80,-4299.80,60.78,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:10:45,12848.54,8486.66,-4361.88,-4361.88,61.07,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:12:21,12848.54,8561.86,-4286.68,-4286.68,60.72,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:13:28,12848.54,8558.97,-4289.57,-4289.57,60.74,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:14:59,12848.54,8594.81,-4253.73,-4253.73,60.57,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:16:02,12848.54,8554.82,-4293.72,-4293.72,60.75,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
2025-11-03,01:17:37,12848.54,8637.37,-4211.17,-4211.17,60.38,0.00,0.00,0.00,0.00,2899.08,VantageInternational-Demo,XAUUSD+,demo,221.147.122.215
